id,question,answer,category,subcategory,difficulty,source,dataset_name,interview_type,language,tags,created_at
527,When would you use polymorphism over deadlock?,,Technical,Software Engineer,hard,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
528,When would you use polymorphism over garbage collection?,,Technical,Software Engineer,medium,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
529,When would you use polymorphism over Big O notation?,,Technical,Software Engineer,hard,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
530,When would you use polymorphism over stack?,,Technical,Software Engineer,easy,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
531,When would you use polymorphism over queue?,,Technical,Software Engineer,easy,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
532,When would you use polymorphism over dictionary?,,Technical,Software Engineer,medium,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
533,When would you use polymorphism over lambda function?,,Technical,Software Engineer,easy,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
534,When would you use polymorphism over virtual memory?,,Technical,Software Engineer,hard,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
535,When would you use polymorphism over exception handling?,,Technical,Software Engineer,medium,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
536,When would you use polymorphism over binary search?,,Technical,Software Engineer,medium,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
537,When would you use polymorphism over linked list?,,Technical,Software Engineer,easy,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
538,When would you use polymorphism over merge sort?,,Technical,Software Engineer,medium,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
539,When would you use polymorphism over interface?,,Technical,Software Engineer,hard,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
540,When would you use pointers over REST API?,,Technical,Software Engineer,hard,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
541,When would you use pointers over SQL injection?,,Technical,Software Engineer,hard,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
542,When would you use pointers over multithreading?,,Technical,Software Engineer,easy,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
543,When would you use pointers over deadlock?,,Technical,Software Engineer,medium,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
544,When would you use pointers over garbage collection?,,Technical,Software Engineer,hard,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
545,When would you use pointers over Big O notation?,,Technical,Software Engineer,hard,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
546,When would you use pointers over stack?,,Technical,Software Engineer,easy,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
547,When would you use pointers over queue?,,Technical,Software Engineer,easy,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
548,When would you use pointers over dictionary?,,Technical,Software Engineer,hard,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
549,When would you use pointers over lambda function?,,Technical,Software Engineer,easy,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
550,When would you use pointers over virtual memory?,,Technical,Software Engineer,easy,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
551,When would you use pointers over exception handling?,,Technical,Software Engineer,hard,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
552,When would you use pointers over binary search?,,Technical,Software Engineer,hard,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
553,When would you use pointers over linked list?,,Technical,Software Engineer,medium,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
554,When would you use pointers over merge sort?,,Technical,Software Engineer,hard,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
555,When would you use pointers over interface?,,Technical,Software Engineer,hard,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
556,When would you use REST API over SQL injection?,,Technical,Software Engineer,hard,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
557,When would you use REST API over multithreading?,,Technical,Software Engineer,easy,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
558,When would you use REST API over deadlock?,,Technical,Software Engineer,medium,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
559,When would you use REST API over garbage collection?,,Technical,Software Engineer,medium,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
560,When would you use REST API over Big O notation?,,Technical,Software Engineer,easy,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
561,When would you use REST API over stack?,,Technical,Software Engineer,easy,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
562,When would you use REST API over queue?,,Technical,Software Engineer,medium,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
563,When would you use REST API over dictionary?,,Technical,Software Engineer,easy,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
564,When would you use REST API over lambda function?,,Technical,Software Engineer,medium,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
565,When would you use REST API over virtual memory?,,Technical,Software Engineer,easy,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
566,When would you use REST API over exception handling?,,Technical,Software Engineer,easy,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
567,When would you use REST API over binary search?,,Technical,Software Engineer,medium,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
568,When would you use REST API over linked list?,,Technical,Software Engineer,easy,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
569,When would you use REST API over merge sort?,,Technical,Software Engineer,hard,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
570,When would you use REST API over interface?,,Technical,Software Engineer,hard,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
571,When would you use SQL injection over multithreading?,,Technical,Software Engineer,easy,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
572,When would you use SQL injection over deadlock?,,Technical,Software Engineer,easy,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
573,When would you use SQL injection over garbage collection?,,Technical,Software Engineer,hard,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
574,When would you use SQL injection over Big O notation?,,Technical,Software Engineer,easy,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
575,When would you use SQL injection over stack?,,Technical,Software Engineer,medium,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
576,When would you use SQL injection over queue?,,Technical,Software Engineer,hard,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
577,When would you use SQL injection over dictionary?,,Technical,Software Engineer,easy,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
578,When would you use SQL injection over lambda function?,,Technical,Software Engineer,medium,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
579,When would you use SQL injection over virtual memory?,,Technical,Software Engineer,easy,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
580,When would you use SQL injection over exception handling?,,Technical,Software Engineer,hard,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
581,When would you use SQL injection over binary search?,,Technical,Software Engineer,hard,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
582,When would you use SQL injection over linked list?,,Technical,Software Engineer,easy,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
583,When would you use SQL injection over merge sort?,,Technical,Software Engineer,medium,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
584,When would you use SQL injection over interface?,,Technical,Software Engineer,easy,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
585,When would you use multithreading over deadlock?,,Technical,Software Engineer,easy,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
586,When would you use multithreading over garbage collection?,,Technical,Software Engineer,medium,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
587,When would you use multithreading over Big O notation?,,Technical,Software Engineer,medium,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
588,When would you use multithreading over stack?,,Technical,Software Engineer,hard,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
589,When would you use multithreading over queue?,,Technical,Software Engineer,medium,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
590,When would you use multithreading over dictionary?,,Technical,Software Engineer,easy,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
591,When would you use multithreading over lambda function?,,Technical,Software Engineer,easy,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
592,When would you use multithreading over virtual memory?,,Technical,Software Engineer,hard,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
593,When would you use multithreading over exception handling?,,Technical,Software Engineer,hard,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
594,When would you use multithreading over binary search?,,Technical,Software Engineer,medium,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
595,When would you use multithreading over linked list?,,Technical,Software Engineer,easy,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
596,When would you use multithreading over merge sort?,,Technical,Software Engineer,easy,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
597,When would you use multithreading over interface?,,Technical,Software Engineer,easy,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
598,When would you use deadlock over garbage collection?,,Technical,Software Engineer,medium,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
599,When would you use deadlock over Big O notation?,,Technical,Software Engineer,easy,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
600,When would you use deadlock over stack?,,Technical,Software Engineer,medium,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
601,Describe a time you had to resolve a conflict.,,Behavioral,HR,easy,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
602,Describe a time you had to lead a team.,,Behavioral,HR,medium,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
603,Describe a time you had to meet a deadline.,,Behavioral,HR,easy,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
604,Describe a time you had to handle criticism.,,Behavioral,HR,medium,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
605,Describe a time you had to adapt to change.,,Behavioral,HR,easy,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
606,Describe a time you had to make a tough decision.,,Behavioral,HR,medium,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
607,Describe a time you had to work under pressure.,,Behavioral,HR,easy,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
608,Describe a time you had to manage multiple tasks.,,Behavioral,HR,hard,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
609,Describe a time you had to fail at something.,,Behavioral,HR,medium,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
610,Describe a time you had to learn a new skill quickly.,,Behavioral,HR,easy,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
611,How do you typically handle situations where you need to resolve a conflict?,,Behavioral,HR,easy,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
612,How do you typically handle situations where you need to lead a team?,,Behavioral,HR,medium,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
613,How do you typically handle situations where you need to meet a deadline?,,Behavioral,HR,hard,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
614,How do you typically handle situations where you need to handle criticism?,,Behavioral,HR,hard,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
615,How do you typically handle situations where you need to adapt to change?,,Behavioral,HR,easy,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
616,How do you typically handle situations where you need to make a tough decision?,,Behavioral,HR,hard,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
617,How do you typically handle situations where you need to work under pressure?,,Behavioral,HR,medium,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
618,How do you typically handle situations where you need to manage multiple tasks?,,Behavioral,HR,medium,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
619,How do you typically handle situations where you need to fail at something?,,Behavioral,HR,easy,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
620,How do you typically handle situations where you need to learn a new skill quickly?,,Behavioral,HR,easy,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
621,Give an example of a situation where you resolve a conflict.,,Behavioral,HR,medium,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
622,Give an example of a situation where you lead a team.,,Behavioral,HR,medium,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
623,Give an example of a situation where you meet a deadline.,,Behavioral,HR,medium,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
624,Give an example of a situation where you handle criticism.,,Behavioral,HR,hard,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
625,Give an example of a situation where you adapt to change.,,Behavioral,HR,easy,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
626,Give an example of a situation where you make a tough decision.,,Behavioral,HR,medium,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
627,Give an example of a situation where you work under pressure.,,Behavioral,HR,medium,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
628,Give an example of a situation where you manage multiple tasks.,,Behavioral,HR,medium,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
629,Give an example of a situation where you fail at something.,,Behavioral,HR,hard,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
630,Give an example of a situation where you learn a new skill quickly.,,Behavioral,HR,medium,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
631,What steps do you take to resolve a conflict?,,Behavioral,HR,hard,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
632,What steps do you take to lead a team?,,Behavioral,HR,medium,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
633,What steps do you take to meet a deadline?,,Behavioral,HR,hard,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
634,What steps do you take to handle criticism?,,Behavioral,HR,hard,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
635,What steps do you take to adapt to change?,,Behavioral,HR,medium,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
636,What steps do you take to make a tough decision?,,Behavioral,HR,medium,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
637,What steps do you take to work under pressure?,,Behavioral,HR,hard,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
638,What steps do you take to manage multiple tasks?,,Behavioral,HR,easy,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
639,What steps do you take to fail at something?,,Behavioral,HR,medium,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
640,What steps do you take to learn a new skill quickly?,,Behavioral,HR,easy,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
641,Tell me about a time when you failed to resolve a conflict.,,Behavioral,HR,hard,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
642,Tell me about a time when you failed to lead a team.,,Behavioral,HR,easy,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
643,Tell me about a time when you failed to meet a deadline.,,Behavioral,HR,easy,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
644,Tell me about a time when you failed to handle criticism.,,Behavioral,HR,hard,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
645,Tell me about a time when you failed to adapt to change.,,Behavioral,HR,medium,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
646,Tell me about a time when you failed to make a tough decision.,,Behavioral,HR,easy,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
647,Tell me about a time when you failed to work under pressure.,,Behavioral,HR,easy,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
648,Tell me about a time when you failed to manage multiple tasks.,,Behavioral,HR,medium,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
649,Tell me about a time when you failed to fail at something.,,Behavioral,HR,easy,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
650,Tell me about a time when you failed to learn a new skill quickly.,,Behavioral,HR,hard,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
651,How do you prioritize tasks when you need to resolve a conflict?,,Behavioral,HR,medium,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
652,How do you prioritize tasks when you need to lead a team?,,Behavioral,HR,easy,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
653,How do you prioritize tasks when you need to meet a deadline?,,Behavioral,HR,hard,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
654,How do you prioritize tasks when you need to handle criticism?,,Behavioral,HR,medium,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
655,How do you prioritize tasks when you need to adapt to change?,,Behavioral,HR,medium,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
656,How do you prioritize tasks when you need to make a tough decision?,,Behavioral,HR,easy,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
657,How do you prioritize tasks when you need to work under pressure?,,Behavioral,HR,easy,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
658,How do you prioritize tasks when you need to manage multiple tasks?,,Behavioral,HR,easy,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
659,How do you prioritize tasks when you need to fail at something?,,Behavioral,HR,hard,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
660,How do you prioritize tasks when you need to learn a new skill quickly?,,Behavioral,HR,hard,Kaggle,HR Technical Interview,HR/Technical,English,"hr, technical, interview",2026-07-09 12:52:35
